field_1,route_n,next_stop_,name,bus,tram,trolley,minibus,lat,lon,Широта.(МС,Долгота.(М,n_bus,n_tram,n_trolley,n_minibus,n_all,NA,name_2,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,name_3,place,name_en,name_ru,boundary,cladr_code,population,addr_regio,admin_leve,addr_count,addr_distr,addr_postc,landuse,addr_city,source,wikipedia,populati_1,fixme,cladr_name,cladr_suff,note,oktmo_user,old_name,official_s,is_in_city,website,descript_1,name_udm,is_in,source_url,name_de,name_lt,start_date,name_os,source_ref,name_uk,contact_we,official_n,pop,denspop,beer_apt,coffee_apt,food_apt,pop_densit
98810,61,"498,406460798641",ул. Максима Горького,"6, 99, 2, 90а, 9, 27, 35, 35а, 51, 58, 60, 61, 78, 90, 47",NA,NA,"78, 6, 11, 12, 38, 43, 44, 99, 58, 90, 47",47.22541,39.70508,422138.98223,2203301.83178,15,0,0,11,26,14,ЦЕНТР,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193,11.00000,19.00000,70.00000,72.00000
109111,61,"320,193944637881",ул. Текучева,"83, 5, 6, 21, 22, 27, 42, 42а, 45, 49, 51, 2, 61",NA,NA,"99, 11, 21, 23, 38, 43, 44, 45, 58, 78, 90, 6",47.23429,39.70138,423130.79744,2203037.83653,13,0,0,12,25,21,Комсомольская площадь,,,,,,1,0,-1,,,РћРєС‚СЏР±СЂСЊСЃРєРёР№,,,,administrative,,167851,,9,,,,,,,ru:Октябрьский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,167851,255.69533,8.00000,17.00000,70.00000,168.00000
5359,61,"178,383313613686",пл. Комсомольская,"78, 6, 21, 27, 35, 35а, 47, 51, 2, 61, 90, 90а, 99, 58",NA,NA,"58, 6, 11, 21, 23, 38, 43, 44, 99, 90, 78, 47",47.23698,39.69988,423431.72110,2202929.17436,14,0,0,12,26,6,Комсомольская площадь,,,,,,1,0,-1,,,РћРєС‚СЏР±СЂСЊСЃРєРёР№,,,,administrative,,167851,,9,,,,,,,ru:Октябрьский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,167851,255.69533,11.00000,2.80000,60.00000,168.00000
5381,61,"406,957073386018",пл. Комсомольская,61,NA,NA,NA,47.23804,39.69811,423551.77125,2202797.09567,1,0,0,0,1,7,Комсомольская площадь,,,,,,1,0,-1,,,РћРєС‚СЏР±СЂСЊСЃРєРёР№,,,,administrative,,167851,,9,,,,,,,ru:Октябрьский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,167851,255.69533,12.00000,1.20000,50.00000,168.00000
621,61,"342,83210582777","пр. Буденновский, 103 по требованию",61,NA,NA,NA,47.24067,39.70185,423839.49864,2203085.07700,1,0,0,0,1,8,Комсомольская площадь,,,,,,1,0,-1,,,РћРєС‚СЏР±СЂСЊСЃРєРёР№,,,,administrative,,167851,,9,,,,,,,ru:Октябрьский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,167851,255.69533,9.00000,0.60000,50.00000,120.00000
683,61,"827,958896761389",Рабочий городок,61,NA,NA,NA,47.24374,39.70149,424181.24888,2203063.42911,1,0,0,0,1,9,Рабочий городок,,,,,,1,0,-1,,,РћРєС‚СЏР±СЂСЊСЃРєРёР№,,,,administrative,,167851,,9,,,,,,,ru:Октябрьский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,167851,255.69533,8.00000,,22.00000,33.60000
502,61,"395,113846524426",пер. Халтуринский,61,NA,NA,NA,47.23858,39.69360,423617.44060,2202456.60868,1,0,0,0,1,5,Комсомольская площадь,,,,,,1,0,-1,,,РћРєС‚СЏР±СЂСЊСЃРєРёР№,,,,administrative,,167851,,9,,,,,,,ru:Октябрьский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,167851,255.69533,12.00000,1.20000,50.00000,168.00000
419,61,"386,779168367015",пер. Доломановский,61,NA,NA,NA,47.23919,39.68845,423691.71597,2202067.80056,1,0,0,0,1,3,Новое поселение,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193,9.00000,4.00000,30.00000,96.00000
9571,61,"611,480392171187",ул. Курганная,61,NA,NA,NA,47.23983,39.68342,423769.20086,2201688.14267,1,0,0,0,1,12,Новое поселение,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193,9.00000,4.00000,30.00000,96.00000
1051,61,"306,578637933449",ул. Павленко,61,NA,NA,NA,47.24530,39.68416,424376.38583,2201754.29893,1,0,0,0,1,19,Новое поселение,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193,6.00000,,19.00000,96.00000
411,61,"352,181109822017",пер. Джамбульский,61,NA,NA,NA,47.24514,39.68821,424353.49923,2202060.61171,1,0,0,0,1,2,Новое поселение,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193,6.00000,,20.00000,96.00000
486,61,"1127,37720955692",пер. Сибирский,61,NA,NA,NA,47.24493,39.69286,424324.31821,2202412.25813,1,0,0,0,1,4,Новое поселение,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193,5.00000,,21.00000,96.00000
1034,61,"533,318778724366",ул. Окраинная,61,NA,NA,NA,47.24543,39.67796,424398.67486,2201285.16546,1,0,0,0,1,18,Новое поселение,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193,7.00000,,22.00000,55.20000
905,61,"369,559350746448",ул. Джапаридзе,61,NA,NA,NA,47.24067,39.67716,423870.50356,2201215.73987,1,0,0,0,1,11,Новое поселение,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193,,,,
264,63,"277,919114763617",Институт сервиса,"65, 63",NA,NA,"65, 63, 38, 29, 11",47.30293,39.73604,430719.23969,2205784.41305,2,0,0,5,7,9,Орбитальная,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531,9.00000,1.60000,18.00000,45.60000
1044,63,"484,056101007269","ул. Орбитальная, 70","65, 63",NA,NA,"11, 65, 63, 38, 29",47.30244,39.73157,430670.18426,2205445.50036,2,0,0,5,7,46,Орбитальная,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531,9.00000,1.60000,18.00000,45.60000
1041,63,"308,5563253429","ул. Орбитальная, 64","65, 63",NA,NA,"65, 63, 38, 29, 11",47.30167,39.72445,430593.25331,2204905.67233,2,0,0,5,7,43,Орбитальная,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531,9.00000,1.60000,18.00000,45.60000
2221,63,"506,553594285944",Дом детского творчества,"65, 63",NA,NA,"65, 63, 29, 11",47.29874,39.71228,430282.45121,2203979.99848,2,0,0,4,6,8,СЖМ,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531,11.00000,3.00000,50.00000,36.00000
5391,63,"212,620227414612",пл. Королева,"92a, 65, 63, 18л",NA,6,"83, 65, 63, 56, 44, 25, 11",47.29391,39.71387,429743.51854,2204091.50313,4,0,1,7,12,16,СЖМ,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531,10.00000,1.60000,40.00000,240.00000
11781,63,"291,855206468818",Шаталова,"63, 18л, 92a, 65",NA,6,"83, 65, 63, 56, 44, 25, 11",47.29079,39.71461,429395.74305,2204141.82795,4,0,1,7,12,49,СЖМ,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531,10.00000,1.60000,40.00000,240.00000
1432,63,"344,94915416927",бул. Комарова,"92a, 83, 65, 63, 33, 18п",NA,6,"95, 83, 65, 63, 56, 44, 25, 11",47.28809,39.71482,429095.31378,2204152.82748,6,0,1,8,15,4,СЖМ,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531,16.00000,1.80000,60.00000,264.00000
5832,63,"424,408207884451",Поликлиника №16,"92a, 78, 65, 63, 33, 18л",NA,6,"95, 83, 65, 63, 56, 44, 25, 11",47.28510,39.71588,428761.59829,2204227.60595,6,0,1,8,15,24,СЖМ,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531,16.00000,2.70000,50.00000,312.00000
9195,63,"318,186849317265",ул. Евдокимова,"92a, 21, 33, 45, 47, 63, 65, 77, 78, 18л",NA,6,"25, 45, 47, 56, 63, 65, 66, 77, 83, 21",47.27409,39.71855,427534.28993,2204409.73043,10,0,1,10,21,35,БСМП-2,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531,1.80000,,40.00000,16.80000
11087,63,"498,978224812249",ул. Фурмановская,"92a, 21, 22, 33, 45, 46, 47, 63, 65, 77, 83, 90, 18п, 90а",NA,6,"25, 45, 47, 56, 63, 65, 66, 77, 83, 90, 92, 21",47.27054,39.71999,427137.85553,2204512.29267,14,0,1,12,27,48,Нариманова,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531,,,30.00000,96.00000
10227,63,"155,576750919637",ул. Нариманова,"92a, 21, 22, 33, 45, 46, 47, 63, 65, 77, 78, 90, 18л, 90а",NA,6,"25, 45, 47, 56, 63, 65, 66, 77, 83, 90, 92, 21",47.26617,39.72146,426650.22397,2204615.66481,14,0,1,12,27,38,Нариманова,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531,10.00000,0.60000,26.00000,21.60000
